[Head]
Converter = SampleTxtConverter
Version = 1
[Item]
SampleID = Exp343.2
TestDate = 2025-06-03
Operator = 
Length = 85
Width = 20
Thickness = 0.117
So = 2.34
Lo = 100
Fm = 16.92
Rm = 7.23076923
Bf(kN/mm) = 0.846
Fb = -0.05
Rb = -0.0213675
Fy = /
Ry = 
E(GPa) = -0.0731364
Slope = -1.711392
[Curve]
[Specimen0]
Time	Load	Extension	Displacement
54.822	6.84	-4.5260	-4.5300
54.842	6.84	-4.5270	-4.5300
54.862	6.84	-4.5290	-4.5300
54.882	6.84	-4.5320	-4.5300
54.902	6.84	-4.5340	-4.5300
54.922	6.84	-4.5350	-4.5400
54.942	6.84	-4.5370	-4.5400
54.962	6.84	-4.5380	-4.5400
54.982	6.84	-4.5400	-4.5400
55.002	6.84	-4.5410	-4.5400
55.022	6.85	-4.5430	-4.5400
55.042	6.85	-4.5440	-4.5400
55.062	6.85	-4.5460	-4.5500
55.082	6.85	-4.5470	-4.5500
55.102	6.86	-4.5500	-4.5500
55.122	6.86	-4.5520	-4.5500
55.142	6.86	-4.5530	-4.5500
55.162	6.86	-4.5550	-4.5500
55.182	6.86	-4.5560	-4.5600
55.202	6.86	-4.5580	-4.5600
55.222	6.86	-4.5590	-4.5600
55.242	6.86	-4.5610	-4.5600
55.262	6.86	-4.5630	-4.5600
55.282	6.86	-4.5640	-4.5600
55.302	6.86	-4.5670	-4.5700
55.322	6.87	-4.5690	-4.5700
55.342	6.87	-4.5700	-4.5700
55.362	6.87	-4.5720	-4.5700
55.382	6.88	-4.5730	-4.5700
55.402	6.88	-4.5750	-4.5700
55.422	6.88	-4.5760	-4.5800
55.442	6.88	-4.5780	-4.5800
55.462	6.88	-4.5790	-4.5800
55.482	6.88	-4.5810	-4.5800
55.502	6.88	-4.5820	-4.5800
55.522	6.88	-4.5850	-4.5900
55.542	6.88	-4.5870	-4.5900
55.562	6.88	-4.5880	-4.5900
55.582	6.89	-4.5900	-4.5900
55.602	6.89	-4.5910	-4.5900
55.622	6.89	-4.5930	-4.5900
55.642	6.89	-4.5950	-4.5900
55.662	6.89	-4.5960	-4.6000
55.682	6.89	-4.5980	-4.6000
55.702	6.90	-4.5990	-4.6000
55.722	6.90	-4.6020	-4.6000
55.742	6.90	-4.6040	-4.6000
55.762	6.90	-4.6050	-4.6100
55.782	6.90	-4.6070	-4.6100
55.802	6.90	-4.6080	-4.6100
55.822	6.90	-4.6100	-4.6100
55.842	6.90	-4.6110	-4.6100
55.862	6.90	-4.6130	-4.6100
55.882	6.90	-4.6140	-4.6100
55.902	6.90	-4.6160	-4.6200
55.922	6.90	-4.6170	-4.6200
55.942	6.90	-4.6200	-4.6200
55.962	6.90	-4.6220	-4.6200
55.982	6.91	-4.6240	-4.6200
56.002	6.91	-4.6250	-4.6300
56.022	6.91	-4.6270	-4.6300
56.042	6.91	-4.6280	-4.6300
56.062	6.91	-4.6300	-4.6300
56.082	6.92	-4.6310	-4.6300
56.102	6.92	-4.6330	-4.6300
56.122	6.92	-4.6340	-4.6300
56.142	6.92	-4.6360	-4.6400
56.162	6.92	-4.6370	-4.6400
56.182	6.92	-4.6400	-4.6400
56.202	6.92	-4.6420	-4.6400
56.222	6.92	-4.6430	-4.6400
56.242	6.92	-4.6450	-4.6400
56.262	6.92	-4.6460	-4.6500
56.282	6.93	-4.6480	-4.6500
56.302	6.93	-4.6490	-4.6500
56.322	6.93	-4.6510	-4.6500
56.342	6.93	-4.6520	-4.6500
56.362	6.93	-4.6540	-4.6500
56.382	6.93	-4.6560	-4.6600
56.402	6.93	-4.6590	-4.6600
56.422	6.93	-4.6600	-4.6600
56.442	6.94	-4.6620	-4.6600
56.462	6.94	-4.6630	-4.6600
56.482	6.94	-4.6650	-4.6600
56.502	6.94	-4.6660	-4.6700
56.522	6.94	-4.6680	-4.6700
56.542	6.94	-4.6690	-4.6700
56.562	6.95	-4.6710	-4.6700
56.582	6.95	-4.6720	-4.6700
56.602	6.95	-4.6750	-4.6800
56.622	6.95	-4.6770	-4.6800
56.642	6.95	-4.6780	-4.6800
56.662	6.95	-4.6800	-4.6800
56.682	6.95	-4.6810	-4.6800
56.702	6.96	-4.6830	-4.6800
56.722	6.96	-4.6840	-4.6800
56.742	6.96	-4.6860	-4.6900
56.762	6.96	-4.6880	-4.6900
56.782	6.96	-4.6890	-4.6900
56.802	6.96	-4.6910	-4.6900
56.822	6.96	-4.6940	-4.6900
56.842	6.96	-4.6950	-4.7000
56.862	6.96	-4.6970	-4.7000
56.882	6.96	-4.6980	-4.7000
56.902	6.97	-4.7000	-4.7000
56.922	6.97	-4.7010	-4.7000
56.942	6.97	-4.7030	-4.7000
56.962	6.97	-4.7040	-4.7000
56.982	6.97	-4.7060	-4.7100
57.002	6.97	-4.7090	-4.7100
57.022	6.98	-4.7100	-4.7100
57.042	6.98	-4.7120	-4.7100
57.062	6.98	-4.7130	-4.7100
57.082	6.98	-4.7150	-4.7100
57.102	6.98	-4.7160	-4.7200
57.122	6.98	-4.7180	-4.7200
57.142	6.98	-4.7200	-4.7200
57.162	6.98	-4.7210	-4.7200
57.182	6.98	-4.7230	-4.7200
57.202	6.98	-4.7240	-4.7200
57.222	6.98	-4.7260	-4.7300
57.242	6.99	-4.7290	-4.7300
57.262	6.99	-4.7300	-4.7300
57.282	6.99	-4.7320	-4.7300
57.302	6.99	-4.7330	-4.7300
57.322	7.00	-4.7350	-4.7300
57.342	7.00	-4.7360	-4.7400
57.362	7.00	-4.7380	-4.7400
57.382	7.00	-4.7390	-4.7400
57.402	7.00	-4.7410	-4.7400
57.422	7.00	-4.7420	-4.7400
57.442	7.00	-4.7450	-4.7500
57.462	7.00	-4.7470	-4.7500
57.482	7.00	-4.7490	-4.7500
57.502	7.00	-4.7500	-4.7500
57.522	7.00	-4.7520	-4.7500
57.542	7.00	-4.7530	-4.7500
57.562	7.00	-4.7550	-4.7500
57.582	7.01	-4.7560	-4.7600
57.602	7.01	-4.7580	-4.7600
57.622	7.01	-4.7590	-4.7600
57.642	7.01	-4.7610	-4.7600
57.662	7.01	-4.7620	-4.7600
57.682	7.01	-4.7650	-4.7700
57.702	7.01	-4.7670	-4.7700
57.722	7.02	-4.7680	-4.7700
57.742	7.02	-4.7700	-4.7700
57.762	7.02	-4.7710	-4.7700
57.782	7.02	-4.7730	-4.7700
57.802	7.02	-4.7740	-4.7700
57.822	7.02	-4.7760	-4.7800
57.842	7.03	-4.7770	-4.7800
57.862	7.03	-4.7790	-4.7800
57.882	7.03	-4.7820	-4.7800
57.902	7.03	-4.7840	-4.7800
57.922	7.03	-4.7850	-4.7900
57.942	7.03	-4.7870	-4.7900
57.962	7.03	-4.7880	-4.7900
57.982	7.03	-4.7900	-4.7900
58.002	7.03	-4.7910	-4.7900
58.022	7.03	-4.7930	-4.7900
58.042	7.04	-4.7940	-4.7900
58.062	7.04	-4.7960	-4.8000
58.082	7.04	-4.7970	-4.8000
58.102	7.04	-4.7990	-4.8000
58.122	7.04	-4.8020	-4.8000
58.142	7.04	-4.8030	-4.8000
58.162	7.04	-4.8050	-4.8000
58.182	7.05	-4.8060	-4.8100
58.202	7.05	-4.8080	-4.8100
58.222	7.05	-4.8090	-4.8100
58.242	7.06	-4.8110	-4.8100
58.262	7.06	-4.8130	-4.8100
58.282	7.06	-4.8140	-4.8100
58.302	7.06	-4.8170	-4.8200
58.322	7.06	-4.8190	-4.8200
58.342	7.06	-4.8200	-4.8200
58.362	7.06	-4.8220	-4.8200
58.382	7.06	-4.8230	-4.8200
58.402	7.06	-4.8250	-4.8200
58.422	7.06	-4.8260	-4.8300
58.442	7.06	-4.8280	-4.8300
58.462	7.06	-4.8290	-4.8300
58.482	7.06	-4.8310	-4.8300
58.502	7.06	-4.8320	-4.8300
58.522	7.07	-4.8340	-4.8300
58.542	7.07	-4.8370	-4.8400
58.562	7.07	-4.8380	-4.8400
58.582	7.07	-4.8400	-4.8400
58.602	7.08	-4.8410	-4.8400
58.622	7.08	-4.8430	-4.8400
58.642	7.08	-4.8450	-4.8400
58.662	7.08	-4.8460	-4.8500
58.682	7.08	-4.8480	-4.8500
58.702	7.08	-4.8490	-4.8500
58.722	7.08	-4.8520	-4.8500
58.742	7.08	-4.8540	-4.8500
58.762	7.08	-4.8550	-4.8600
58.782	7.08	-4.8570	-4.8600
58.802	7.08	-4.8580	-4.8600
58.822	7.09	-4.8600	-4.8600
58.842	7.09	-4.8610	-4.8600
58.862	7.09	-4.8630	-4.8600
58.882	7.09	-4.8640	-4.8600
58.902	7.09	-4.8660	-4.8700
58.922	7.09	-4.8670	-4.8700
58.942	7.10	-4.8690	-4.8700
58.962	7.10	-4.8720	-4.8700
58.982	7.10	-4.8740	-4.8700
59.002	7.10	-4.8750	-4.8800
59.022	7.10	-4.8770	-4.8800
59.042	7.10	-4.8780	-4.8800
59.062	7.10	-4.8800	-4.8800
59.082	7.11	-4.8810	-4.8800
59.102	7.11	-4.8830	-4.8800
59.122	7.11	-4.8840	-4.8800
59.142	7.11	-4.8860	-4.8900
59.162	7.11	-4.8890	-4.8900
59.182	7.11	-4.8900	-4.8900
59.202	7.11	-4.8920	-4.8900
59.222	7.11	-4.8930	-4.8900
59.242	7.12	-4.8950	-4.8900
59.262	7.12	-4.8960	-4.9000
59.282	7.12	-4.8980	-4.9000
59.302	7.12	-4.8990	-4.9000
59.322	7.12	-4.9010	-4.9000
59.342	7.12	-4.9020	-4.9000
59.362	7.12	-4.9040	-4.9000
59.382	7.12	-4.9060	-4.9100
59.402	7.12	-4.9090	-4.9100
59.422	7.12	-4.9100	-4.9100
59.442	7.12	-4.9120	-4.9100
59.462	7.12	-4.9130	-4.9100
59.482	7.12	-4.9150	-4.9100
59.502	7.12	-4.9160	-4.9200
59.522	7.12	-4.9180	-4.9200
59.542	7.12	-4.9190	-4.9200
59.562	7.13	-4.9210	-4.9200
59.582	7.13	-4.9220	-4.9200
59.602	7.13	-4.9250	-4.9300
59.622	7.13	-4.9270	-4.9300
59.642	7.14	-4.9280	-4.9300
59.662	7.14	-4.9300	-4.9300
59.682	7.14	-4.9310	-4.9300
59.702	7.14	-4.9330	-4.9300
59.722	7.14	-4.9340	-4.9300
59.742	7.14	-4.9360	-4.9400
59.762	7.14	-4.9380	-4.9400
59.782	7.14	-4.9390	-4.9400
59.802	7.14	-4.9420	-4.9400
59.822	7.14	-4.9440	-4.9400
59.842	7.14	-4.9450	-4.9500
59.862	7.14	-4.9470	-4.9500
59.882	7.15	-4.9480	-4.9500
59.902	7.15	-4.9500	-4.9500
59.922	7.15	-4.9510	-4.9500
59.942	7.15	-4.9530	-4.9500
59.962	7.15	-4.9540	-4.9500
59.982	7.15	-4.9560	-4.9600
60.002	7.15	-4.9570	-4.9600
60.022	7.16	-4.9590	-4.9600
60.042	7.16	-4.9620	-4.9600
60.062	7.16	-4.9630	-4.9600
60.082	7.16	-4.9650	-4.9600
60.102	7.16	-4.9660	-4.9700
60.122	7.16	-4.9680	-4.9700
60.142	7.17	-4.9700	-4.9700
60.162	7.17	-4.9710	-4.9700
60.182	7.17	-4.9730	-4.9700
60.202	7.17	-4.9740	-4.9700
60.222	7.17	-4.9760	-4.9800
60.242	7.17	-4.9790	-4.9800
60.262	7.17	-4.9800	-4.9800
60.282	7.17	-4.9820	-4.9800
60.302	7.17	-4.9830	-4.9800
60.322	7.17	-4.9850	-4.9800
60.342	7.17	-4.9860	-4.9900
60.362	7.17	-4.9880	-4.9900
60.382	7.17	-4.9890	-4.9900
60.402	7.17	-4.9910	-4.9900
60.422	7.18	-4.9920	-4.9900
60.442	7.18	-4.9940	-4.9900
60.462	7.18	-4.9970	-5.0000
60.482	7.18	-4.9990	-5.0000
60.502	7.19	-5.0000	-5.0000
60.522	7.19	-5.0020	-5.0000
60.542	7.19	-5.0030	-5.0000
60.562	7.19	-5.0050	-5.0000
60.582	7.19	-5.0060	-5.0100
60.602	7.20	-5.0080	-5.0100
60.622	7.20	-5.0090	-5.0100
60.642	7.20	-5.0110	-5.0100
60.662	7.20	-5.0140	-5.0100
60.682	7.20	-5.0150	-5.0200
60.702	7.20	-5.0170	-5.0200
60.722	7.20	-5.0180	-5.0200
60.742	7.20	-5.0200	-5.0200
60.762	7.20	-5.0210	-5.0200
60.782	7.20	-5.0230	-5.0200
60.802	7.20	-5.0240	-5.0200
60.822	7.20	-5.0260	-5.0300
60.842	7.20	-5.0270	-5.0300
60.862	7.21	-5.0290	-5.0300
60.882	7.21	-5.0310	-5.0300
60.902	7.21	-5.0340	-5.0300
60.922	7.21	-5.0350	-5.0400
60.942	7.21	-5.0370	-5.0400
60.962	7.21	-5.0380	-5.0400
60.982	7.21	-5.0400	-5.0400
61.002	7.22	-5.0410	-5.0400
61.022	7.22	-5.0430	-5.0400
61.042	7.22	-5.0440	-5.0400
61.062	7.22	-5.0460	-5.0500
61.082	7.23	-5.0490	-5.0500
61.102	7.23	-5.0500	-5.0500
61.122	7.23	-5.0520	-5.0500
61.142	7.23	-5.0530	-5.0500
61.162	7.23	-5.0550	-5.0500
61.182	7.23	-5.0560	-5.0600
61.202	7.23	-5.0580	-5.0600
61.222	7.23	-5.0590	-5.0600
61.242	7.23	-5.0610	-5.0600
61.262	7.23	-5.0630	-5.0600
61.282	7.24	-5.0640	-5.0600
61.302	7.24	-5.0660	-5.0700
61.322	7.24	-5.0690	-5.0700
61.342	7.24	-5.0700	-5.0700
61.362	7.24	-5.0720	-5.0700
61.382	7.24	-5.0730	-5.0700
61.402	7.25	-5.0750	-5.0700
61.422	7.25	-5.0760	-5.0800
61.442	7.25	-5.0780	-5.0800
61.462	7.25	-5.0790	-5.0800
61.482	7.25	-5.0810	-5.0800
61.502	7.26	-5.0820	-5.0800
61.522	7.26	-5.0850	-5.0900
61.542	7.26	-5.0870	-5.0900
61.562	7.26	-5.0880	-5.0900
61.582	7.26	-5.0900	-5.0900
61.602	7.26	-5.0910	-5.0900
61.622	7.27	-5.0930	-5.0900
61.642	7.27	-5.0950	-5.0900
61.662	7.27	-5.0960	-5.1000
61.682	7.27	-5.0980	-5.1000
61.702	7.27	-5.0990	-5.1000
61.722	7.27	-5.1010	-5.1000
61.742	7.27	-5.1040	-5.1000
61.762	7.27	-5.1050	-5.1100
61.782	7.27	-5.1070	-5.1100
61.802	7.27	-5.1080	-5.1100
61.822	7.27	-5.1100	-5.1100
61.842	7.28	-5.1110	-5.1100
61.862	7.28	-5.1130	-5.1100
61.882	7.28	-5.1140	-5.1100
61.902	7.28	-5.1160	-5.1200
61.922	7.29	-5.1170	-5.1200
61.942	7.29	-5.1190	-5.1200
61.962	7.29	-5.1220	-5.1200
61.982	7.29	-5.1240	-5.1200
62.002	7.29	-5.1250	-5.1300
62.022	7.29	-5.1270	-5.1300
62.042	7.29	-5.1280	-5.1300
62.062	7.29	-5.1300	-5.1300
62.082	7.29	-5.1310	-5.1300
62.102	7.29	-5.1330	-5.1300
62.122	7.29	-5.1340	-5.1300
62.142	7.29	-5.1360	-5.1400
62.162	7.30	-5.1390	-5.1400
62.182	7.30	-5.1400	-5.1400
62.202	7.30	-5.1420	-5.1400
62.222	7.30	-5.1430	-5.1400
62.242	7.30	-5.1450	-5.1400
62.262	7.30	-5.1460	-5.1500
62.282	7.31	-5.1480	-5.1500
62.302	7.31	-5.1490	-5.1500
62.322	7.31	-5.1510	-5.1500
62.342	7.32	-5.1520	-5.1500
62.362	7.32	-5.1540	-5.1500
62.382	7.32	-5.1570	-5.1600
62.402	7.32	-5.1590	-5.1600
62.422	7.32	-5.1600	-5.1600
62.442	7.32	-5.1620	-5.1600
62.462	7.32	-5.1630	-5.1600
62.482	7.32	-5.1650	-5.1600
62.502	7.32	-5.1660	-5.1700
62.522	7.33	-5.1680	-5.1700
62.542	7.33	-5.1690	-5.1700
62.562	7.33	-5.1710	-5.1700
62.582	7.33	-5.1720	-5.1700
62.602	7.33	-5.1750	-5.1800
62.622	7.34	-5.1770	-5.1800
62.642	7.34	-5.1780	-5.1800
62.662	7.34	-5.1800	-5.1800
62.682	7.34	-5.1810	-5.1800
62.702	7.34	-5.1830	-5.1800
62.722	7.34	-5.1840	-5.1800
62.742	7.34	-5.1860	-5.1900
62.762	7.34	-5.1880	-5.1900
62.782	7.34	-5.1890	-5.1900
62.802	7.34	-5.1910	-5.1900
62.822	7.34	-5.1940	-5.1900
62.842	7.34	-5.1950	-5.2000
62.862	7.35	-5.1970	-5.2000
62.882	7.35	-5.1980	-5.2000
62.902	7.35	-5.2000	-5.2000
62.922	7.35	-5.2010	-5.2000
62.942	7.35	-5.2030	-5.2000
62.962	7.36	-5.2040	-5.2000
62.982	7.36	-5.2060	-5.2100
63.002	7.36	-5.2070	-5.2100
63.022	7.36	-5.2100	-5.2100
63.042	7.36	-5.2120	-5.2100
63.062	7.36	-5.2130	-5.2100
63.082	7.36	-5.2150	-5.2100
63.102	7.36	-5.2160	-5.2200
63.122	7.36	-5.2180	-5.2200
63.142	7.36	-5.2200	-5.2200
63.162	7.36	-5.2210	-5.2200
63.182	7.37	-5.2230	-5.2200
63.202	7.37	-5.2240	-5.2200
63.222	7.37	-5.2260	-5.2300
63.242	7.37	-5.2270	-5.2300
63.262	7.37	-5.2300	-5.2300
63.282	7.37	-5.2320	-5.2300
63.302	7.38	-5.2330	-5.2300
63.322	7.38	-5.2350	-5.2300
63.342	7.38	-5.2360	-5.2400
63.362	7.38	-5.2380	-5.2400
63.382	7.38	-5.2390	-5.2400
63.402	7.39	-5.2410	-5.2400
63.422	7.39	-5.2420	-5.2400
63.442	7.39	-5.2440	-5.2400
63.462	7.39	-5.2470	-5.2500
63.482	7.39	-5.2490	-5.2500
63.502	7.39	-5.2500	-5.2500
63.522	7.39	-5.2520	-5.2500
63.542	7.39	-5.2530	-5.2500
63.562	7.39	-5.2550	-5.2500
63.582	7.39	-5.2560	-5.2600
63.602	7.39	-5.2580	-5.2600
63.622	7.39	-5.2590	-5.2600
63.642	7.39	-5.2610	-5.2600
63.662	7.39	-5.2620	-5.2600
63.682	7.40	-5.2650	-5.2700
63.702	7.40	-5.2670	-5.2700
63.722	7.40	-5.2680	-5.2700
63.742	7.40	-5.2700	-5.2700
63.762	7.40	-5.2710	-5.2700
63.782	7.40	-5.2730	-5.2700
63.802	7.40	-5.2740	-5.2700
63.822	7.40	-5.2760	-5.2800
63.842	7.41	-5.2770	-5.2800
63.862	7.41	-5.2790	-5.2800
63.882	7.41	-5.2820	-5.2800
63.902	7.41	-5.2840	-5.2800
63.922	7.41	-5.2850	-5.2900
63.942	7.41	-5.2870	-5.2900
63.962	7.41	-5.2880	-5.2900
63.982	7.41	-5.2900	-5.2900
64.002	7.41	-5.2910	-5.2900
64.022	7.41	-5.2930	-5.2900
64.042	7.41	-5.2940	-5.2900
64.062	7.42	-5.2960	-5.3000
64.082	7.42	-5.2970	-5.3000
64.102	7.42	-5.2990	-5.3000
64.122	7.42	-5.3020	-5.3000
64.142	7.42	-5.3030	-5.3000
64.162	7.42	-5.3050	-5.3000
64.182	7.42	-5.3060	-5.3100
64.202	7.42	-5.3080	-5.3100
64.222	7.42	-5.3090	-5.3100
64.242	7.43	-5.3110	-5.3100
64.262	7.43	-5.3130	-5.3100
64.282	7.43	-5.3140	-5.3100
64.302	7.43	-5.3170	-5.3200
64.322	7.44	-5.3190	-5.3200
64.342	7.44	-5.3200	-5.3200
64.362	7.44	-5.3220	-5.3200
64.382	7.44	-5.3230	-5.3200
64.402	7.44	-5.3250	-5.3200
64.422	7.44	-5.3260	-5.3300
64.442	7.44	-5.3280	-5.3300
64.462	7.44	-5.3290	-5.3300
64.482	7.44	-5.3310	-5.3300
64.502	7.44	-5.3320	-5.3300
64.522	7.44	-5.3350	-5.3400
64.542	7.44	-5.3370	-5.3400
64.562	7.45	-5.3380	-5.3400
64.582	7.45	-5.3400	-5.3400
64.602	7.45	-5.3410	-5.3400
64.622	7.45	-5.3430	-5.3400
64.642	7.45	-5.3450	-5.3400
64.662	7.45	-5.3460	-5.3500
64.682	7.46	-5.3480	-5.3500
64.702	7.46	-5.3490	-5.3500
64.722	7.46	-5.3520	-5.3500
64.742	7.46	-5.3540	-5.3500
64.762	7.46	-5.3550	-5.3600
64.782	7.47	-5.3570	-5.3600
64.802	7.47	-5.3580	-5.3600
64.822	7.47	-5.3600	-5.3600
64.842	7.47	-5.3610	-5.3600
64.862	7.47	-5.3630	-5.3600
64.882	7.47	-5.3640	-5.3600
64.902	7.47	-5.3660	-5.3700
64.922	7.47	-5.3670	-5.3700
64.942	7.47	-5.3690	-5.3700
64.962	7.47	-5.3720	-5.3700
64.982	7.47	-5.3740	-5.3700
65.002	7.48	-5.3750	-5.3800
65.022	7.48	-5.3770	-5.3800
65.042	7.48	-5.3780	-5.3800
65.062	7.48	-5.3800	-5.3800
65.082	7.49	-5.3810	-5.3800
65.102	7.49	-5.3830	-5.3800
65.122	7.49	-5.3840	-5.3800
65.142	7.49	-5.3860	-5.3900
65.162	7.49	-5.3890	-5.3900
65.182	7.49	-5.3900	-5.3900
65.202	7.49	-5.3920	-5.3900
65.222	7.49	-5.3930	-5.3900
65.242	7.49	-5.3950	-5.3900
65.262	7.49	-5.3960	-5.4000
65.282	7.49	-5.3980	-5.4000
65.302	7.49	-5.3990	-5.4000
65.322	7.50	-5.4010	-5.4000
65.342	7.50	-5.4020	-5.4000
65.362	7.50	-5.4040	-5.4000
65.382	7.50	-5.4060	-5.4100
65.402	7.50	-5.4090	-5.4100
65.422	7.50	-5.4100	-5.4100
65.442	7.51	-5.4120	-5.4100
65.462	7.51	-5.4130	-5.4100
65.482	7.51	-5.4150	-5.4100
65.502	7.51	-5.4160	-5.4200
65.522	7.51	-5.4180	-5.4200
65.542	7.51	-5.4190	-5.4200
65.562	7.51	-5.4210	-5.4200
65.582	7.51	-5.4220	-5.4200
65.602	7.51	-5.4250	-5.4300
65.622	7.51	-5.4270	-5.4300
65.642	7.51	-5.4280	-5.4300
65.662	7.52	-5.4300	-5.4300
65.682	7.52	-5.4310	-5.4300
65.702	7.52	-5.4330	-5.4300
65.722	7.52	-5.4340	-5.4300
65.742	7.53	-5.4360	-5.4400
65.762	7.53	-5.4380	-5.4400
65.782	7.53	-5.4390	-5.4400
65.802	7.53	-5.4410	-5.4400
65.822	7.53	-5.4420	-5.4400
65.842	7.53	-5.4450	-5.4500
65.862	7.53	-5.4470	-5.4500
65.882	7.53	-5.4480	-5.4500
65.902	7.53	-5.4500	-5.4500
65.922	7.53	-5.4510	-5.4500
65.942	7.53	-5.4530	-5.4500
65.962	7.53	-5.4540	-5.4500
65.982	7.54	-5.4560	-5.4600
66.002	7.54	-5.4570	-5.4600
66.022	7.54	-5.4600	-5.4600
66.042	7.54	-5.4620	-5.4600
66.062	7.55	-5.4630	-5.4600
66.082	7.55	-5.4650	-5.4600
66.102	7.55	-5.4660	-5.4700
66.122	7.55	-5.4680	-5.4700
66.142	7.55	-5.4700	-5.4700
66.162	7.55	-5.4710	-5.4700
66.182	7.55	-5.4730	-5.4700
66.202	7.55	-5.4740	-5.4700
66.222	7.55	-5.4760	-5.4800
66.242	7.55	-5.4790	-5.4800
66.262	7.55	-5.4800	-5.4800
66.282	7.55	-5.4820	-5.4800
66.302	7.55	-5.4830	-5.4800
66.322	7.55	-5.4850	-5.4800
66.342	7.56	-5.4860	-5.4900
66.362	7.56	-5.4880	-5.4900
66.382	7.56	-5.4890	-5.4900
66.402	7.56	-5.4910	-5.4900
66.422	7.56	-5.4920	-5.4900
66.442	7.56	-5.4950	-5.5000
66.462	7.56	-5.4970	-5.5000
66.482	7.57	-5.4990	-5.5000
66.502	7.57	-5.5000	-5.5000
66.522	7.57	-5.5020	-5.5000
66.542	7.57	-5.5030	-5.5000
66.562	7.57	-5.5050	-5.5000
66.582	7.57	-5.5060	-5.5100
66.602	7.57	-5.5080	-5.5100
66.622	7.57	-5.5090	-5.5100
66.642	7.57	-5.5110	-5.5100
66.662	7.57	-5.5140	-5.5100
66.682	7.57	-5.5150	-5.5200
66.702	7.57	-5.5170	-5.5200
66.722	7.57	-5.5180	-5.5200
66.742	7.58	-5.5200	-5.5200
66.762	7.58	-5.5210	-5.5200
66.782	7.58	-5.5230	-5.5200
66.802	7.58	-5.5240	-5.5200
66.822	7.58	-5.5260	-5.5300
66.842	7.58	-5.5270	-5.5300
66.862	7.58	-5.5290	-5.5300
66.882	7.58	-5.5310	-5.5300
66.902	7.58	-5.5340	-5.5300
66.922	7.59	-5.5350	-5.5400
66.942	7.59	-5.5370	-5.5400
66.962	7.59	-5.5380	-5.5400
66.982	7.59	-5.5400	-5.5400
67.002	7.59	-5.5410	-5.5400
67.022	7.59	-5.5430	-5.5400
67.042	7.59	-5.5440	-5.5400
67.062	7.59	-5.5460	-5.5500
67.082	7.59	-5.5470	-5.5500
67.102	7.59	-5.5500	-5.5500
67.122	7.59	-5.5520	-5.5500
67.142	7.60	-5.5530	-5.5500
67.162	7.60	-5.5550	-5.5500
67.182	7.60	-5.5560	-5.5600
67.202	7.60	-5.5580	-5.5600
67.222	7.60	-5.5590	-5.5600
67.242	7.60	-5.5610	-5.5600
67.262	7.60	-5.5630	-5.5600
67.282	7.60	-5.5640	-5.5600
67.302	7.61	-5.5660	-5.5700
67.322	7.61	-5.5670	-5.5700
67.342	7.61	-5.5700	-5.5700
67.362	7.61	-5.5720	-5.5700
67.382	7.61	-5.5730	-5.5700
67.402	7.61	-5.5750	-5.5700
67.422	7.61	-5.5760	-5.5800
67.442	7.61	-5.5780	-5.5800
67.462	7.61	-5.5790	-5.5800
67.482	7.62	-5.5810	-5.5800
67.502	7.62	-5.5820	-5.5800
67.522	7.62	-5.5840	-5.5800
67.542	7.62	-5.5870	-5.5900
67.562	7.62	-5.5880	-5.5900
67.582	7.63	-5.5900	-5.5900
67.602	7.63	-5.5910	-5.5900
67.622	7.63	-5.5930	-5.5900
67.642	7.63	-5.5950	-5.5900
67.662	7.63	-5.5960	-5.6000
67.682	7.63	-5.5980	-5.6000
67.702	7.63	-5.5990	-5.6000
67.722	7.63	-5.6010	-5.6000
67.742	7.63	-5.6020	-5.6000
67.762	7.63	-5.6050	-5.6100
67.782	7.63	-5.6070	-5.6100
67.802	7.63	-5.6080	-5.6100
67.822	7.63	-5.6100	-5.6100
67.842	7.64	-5.6110	-5.6100
67.862	7.64	-5.6130	-5.6100
67.882	7.64	-5.6140	-5.6100
67.902	7.64	-5.6160	-5.6200
67.922	7.64	-5.6170	-5.6200
67.942	7.64	-5.6190	-5.6200
67.962	7.64	-5.6220	-5.6200
67.982	7.64	-5.6240	-5.6200
68.002	7.65	-5.6250	-5.6300
68.022	7.65	-5.6270	-5.6300
68.042	7.65	-5.6280	-5.6300
68.062	7.65	-5.6300	-5.6300
68.082	7.66	-5.6310	-5.6300
68.102	7.66	-5.6330	-5.6300
68.122	7.66	-5.6340	-5.6300
68.142	7.66	-5.6360	-5.6400
68.162	7.66	-5.6370	-5.6400
68.182	7.66	-5.6390	-5.6400
68.202	7.66	-5.6420	-5.6400
68.222	7.66	-5.6430	-5.6400
68.242	7.66	-5.6450	-5.6400
68.262	7.66	-5.6460	-5.6500
68.282	7.66	-5.6480	-5.6500
68.302	7.66	-5.6490	-5.6500
68.322	7.67	-5.6510	-5.6500
68.342	7.67	-5.6520	-5.6500
68.362	7.67	-5.6540	-5.6500
68.382	7.67	-5.6570	-5.6600
68.402	7.67	-5.6590	-5.6600
68.422	7.67	-5.6600	-5.6600
68.442	7.67	-5.6620	-5.6600
68.462	7.68	-5.6630	-5.6600
68.482	7.68	-5.6650	-5.6600
68.502	7.68	-5.6660	-5.6700
68.522	7.68	-5.6680	-5.6700
68.542	7.68	-5.6690	-5.6700
68.562	7.68	-5.6710	-5.6700
68.582	7.68	-5.6720	-5.6700
